tr2010ge,tot_pop_wt,white_tot_wt,black_tot_wt,aian_tot_wt,asian_tot_wt,nhopi_tot_wt,other_tot_wt,two_more_tot_wt,latin_tot_wt,white_pct_wt,black_pct_wt,aian_pct_wt,asian_pct_wt,nhopi_pct_wt,other_pct_wt,two_more_pct_wt,latin_pct_wt
26121001500,4055.0,3405.0,91.0,0.0,0.0,0.0,0.0,167.0,392.0,0.84,0.022,0.0,0.0,0.0,0.0,0.041,0.097
26121001600,3075.0,2759.0,51.0,0.0,0.0,0.0,0.0,94.0,171.0,0.897,0.017,0.0,0.0,0.0,0.0,0.031,0.056
26121001700,4571.0,3907.0,185.0,71.0,47.0,0.0,0.0,122.0,239.0,0.855,0.04,0.016,0.01,0.0,0.0,0.027,0.052
26121001800,5130.0,4481.0,78.0,72.0,0.0,0.0,0.0,129.0,370.0,0.873,0.015,0.014,0.0,0.0,0.0,0.025,0.072
26121001901,3867.0,3300.0,164.0,0.0,22.0,0.0,0.0,151.0,230.0,0.853,0.042,0.0,0.006,0.0,0.0,0.039,0.059
26121001902,4890.0,3885.0,516.0,0.0,38.0,0.0,0.0,75.0,376.0,0.794,0.106,0.0,0.008,0.0,0.0,0.015,0.077
26121002000,3434.0,3030.0,56.0,25.0,0.0,0.0,27.0,75.0,221.0,0.882,0.016,0.007,0.0,0.0,0.008,0.022,0.064
26121002100,4025.0,2627.0,696.0,0.0,14.0,10.0,0.0,258.0,420.0,0.653,0.173,0.0,0.003,0.002,0.0,0.064,0.104
26121002200,4139.0,2919.0,331.0,16.0,191.0,0.0,14.0,403.0,265.0,0.705,0.08,0.004,0.046,0.0,0.003,0.097,0.064
26121002300,5944.0,5478.0,186.0,36.0,69.0,0.0,0.0,45.0,130.0,0.922,0.031,0.006,0.012,0.0,0.0,0.008,0.022
26121002400,3277.0,2816.0,187.0,12.0,55.0,0.0,7.0,149.0,51.0,0.859,0.057,0.004,0.017,0.0,0.002,0.045,0.016
26121002500,7773.0,7063.0,169.0,51.0,67.0,0.0,0.0,293.0,130.0,0.909,0.022,0.007,0.009,0.0,0.0,0.038,0.017
26121002601,3435.0,2591.0,158.0,0.0,5.0,0.0,0.0,116.0,565.0,0.754,0.046,0.0,0.001,0.0,0.0,0.034,0.164
26121002602,4550.0,3837.0,161.0,70.0,26.0,0.0,0.0,246.0,210.0,0.843,0.035,0.015,0.006,0.0,0.0,0.054,0.046
26121002700,8257.0,7404.0,236.0,38.0,0.0,0.0,0.0,149.0,430.0,0.897,0.029,0.005,0.0,0.0,0.0,0.018,0.052
26121002800,6365.0,5691.0,89.0,25.0,27.0,0.0,0.0,159.0,374.0,0.894,0.014,0.004,0.004,0.0,0.0,0.025,0.059
26121002900,5520.0,4884.0,55.0,113.0,0.0,0.0,0.0,241.0,227.0,0.885,0.01,0.02,0.0,0.0,0.0,0.044,0.041
26121003000,4449.0,3956.0,43.0,46.0,45.0,6.0,0.0,112.0,241.0,0.889,0.01,0.01,0.01,0.001,0.0,0.025,0.054
26121003100,4972.0,4297.0,9.0,45.0,9.0,0.0,0.0,441.0,171.0,0.864,0.002,0.009,0.002,0.0,0.0,0.089,0.034
26121003200,6125.0,5419.0,479.0,1.0,88.0,0.0,0.0,102.0,36.0,0.885,0.078,0.0,0.014,0.0,0.0,0.017,0.006
26121003300,5370.0,4976.0,99.0,20.0,0.0,0.0,0.0,215.0,60.0,0.927,0.018,0.004,0.0,0.0,0.0,0.04,0.011
26121003400,4400.0,3799.0,46.0,0.0,16.0,0.0,0.0,191.0,348.0,0.863,0.01,0.0,0.004,0.0,0.0,0.043,0.079
26121003500,4023.0,3757.0,40.0,27.0,0.0,0.0,0.0,111.0,88.0,0.934,0.01,0.007,0.0,0.0,0.0,0.028,0.022
26121003600,6445.0,5484.0,52.0,9.0,140.0,0.0,29.0,339.0,392.0,0.851,0.008,0.001,0.022,0.0,0.004,0.053,0.061
26121003700,5819.0,5013.0,27.0,0.0,46.0,0.0,11.0,200.0,522.0,0.861,0.005,0.0,0.008,0.0,0.002,0.034,0.09
26121003800,3519.0,3144.0,7.0,4.0,0.0,0.0,23.0,100.0,241.0,0.893,0.002,0.001,0.0,0.0,0.007,0.028,0.068
26121003900,1775.0,1536.0,25.0,13.0,2.0,0.0,0.0,69.0,130.0,0.865,0.014,0.007,0.001,0.0,0.0,0.039,0.073
26121004000,2201.0,1840.0,17.0,33.0,8.0,0.0,9.0,191.0,103.0,0.836,0.008,0.015,0.004,0.0,0.004,0.087,0.047
26121004200,3812.0,1751.0,1229.0,31.0,5.0,0.0,0.0,374.0,422.0,0.459,0.322,0.008,0.001,0.0,0.0,0.098,0.111
26121004300,1845.0,176.0,1434.0,0.0,0.0,0.0,0.0,235.0,0.0,0.095,0.777,0.0,0.0,0.0,0.0,0.127,0.0
26121990000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26123970100,4683.0,4288.0,79.0,45.0,20.0,0.0,11.0,151.0,89.0,0.916,0.017,0.01,0.004,0.0,0.002,0.032,0.019
26123970300,3716.0,3399.0,10.0,39.0,6.0,0.0,14.0,97.0,151.0,0.915,0.003,0.01,0.002,0.0,0.004,0.026,0.041
26123970400,5104.0,4456.0,77.0,8.0,28.0,0.0,0.0,137.0,398.0,0.873,0.015,0.002,0.005,0.0,0.0,0.027,0.078
26123970500,5211.0,4966.0,2.0,0.0,0.0,0.0,0.0,119.0,124.0,0.953,0.0,0.0,0.0,0.0,0.0,0.023,0.024
26123970600,4139.0,3786.0,50.0,0.0,5.0,0.0,71.0,56.0,171.0,0.915,0.012,0.0,0.001,0.0,0.017,0.014,0.041
26123970700,4065.0,3514.0,128.0,48.0,1.0,0.0,7.0,211.0,156.0,0.864,0.031,0.012,0.0,0.0,0.002,0.052,0.038
26123970800,3480.0,2899.0,67.0,48.0,10.0,13.0,35.0,239.0,169.0,0.833,0.019,0.014,0.003,0.004,0.01,0.069,0.049
26123970900,4799.0,4380.0,0.0,23.0,25.0,0.0,0.0,229.0,142.0,0.913,0.0,0.005,0.005,0.0,0.0,0.048,0.03
26123971000,5205.0,4702.0,8.0,19.0,36.0,0.0,15.0,129.0,296.0,0.903,0.002,0.004,0.007,0.0,0.003,0.025,0.057
26123971100,4600.0,3704.0,0.0,0.0,11.0,0.0,113.0,55.0,717.0,0.805,0.0,0.0,0.002,0.0,0.025,0.012,0.156
26123971200,5128.0,4376.0,17.0,0.0,21.0,0.0,0.0,79.0,635.0,0.853,0.003,0.0,0.004,0.0,0.0,0.015,0.124
26125120000,3074.0,2910.0,20.0,5.0,30.0,0.0,0.0,89.0,20.0,0.947,0.007,0.002,0.01,0.0,0.0,0.029,0.007
26125120300,3200.0,3101.0,0.0,0.0,35.0,0.0,0.0,24.0,40.0,0.969,0.0,0.0,0.011,0.0,0.0,0.008,0.012
26125121000,3610.0,3118.0,51.0,0.0,106.0,0.0,4.0,148.0,183.0,0.864,0.014,0.0,0.029,0.0,0.001,0.041,0.051
26125121400,5064.0,4334.0,176.0,0.0,236.0,0.0,0.0,146.0,172.0,0.856,0.035,0.0,0.047,0.0,0.0,0.029,0.034
26125121500,3489.0,3055.0,140.0,0.0,37.0,0.0,2.0,113.0,142.0,0.876,0.04,0.0,0.011,0.0,0.001,0.032,0.041
26125121700,5188.0,4731.0,7.0,0.0,109.0,0.0,0.0,140.0,201.0,0.912,0.001,0.0,0.021,0.0,0.0,0.027,0.039
26125121800,5003.0,4659.0,35.0,0.0,86.0,0.0,0.0,49.0,174.0,0.931,0.007,0.0,0.017,0.0,0.0,0.01,0.035
26125122200,3384.0,2863.0,11.0,0.0,43.0,0.0,0.0,150.0,317.0,0.846,0.003,0.0,0.013,0.0,0.0,0.044,0.094
26125122400,7003.0,6149.0,181.0,0.0,101.0,0.0,0.0,263.0,309.0,0.878,0.026,0.0,0.014,0.0,0.0,0.038,0.044
26125122700,3202.0,2918.0,0.0,0.0,13.0,0.0,0.0,56.0,215.0,0.911,0.0,0.0,0.004,0.0,0.0,0.017,0.067
26125122900,1801.0,1641.0,0.0,2.0,0.0,0.0,0.0,57.0,101.0,0.911,0.0,0.001,0.0,0.0,0.0,0.032,0.056
26125123000,2803.0,2576.0,26.0,5.0,19.0,0.0,0.0,162.0,15.0,0.919,0.009,0.002,0.007,0.0,0.0,0.058,0.005
26125123100,3081.0,2805.0,0.0,14.0,129.0,0.0,0.0,17.0,116.0,0.91,0.0,0.005,0.042,0.0,0.0,0.006,0.038
26125124000,6114.0,5382.0,168.0,0.0,138.0,0.0,0.0,121.0,305.0,0.88,0.027,0.0,0.023,0.0,0.0,0.02,0.05
26125124500,5994.0,5545.0,21.0,10.0,0.0,0.0,0.0,235.0,183.0,0.925,0.004,0.002,0.0,0.0,0.0,0.039,0.031
26125125000,3385.0,3320.0,0.0,0.0,0.0,0.0,0.0,39.0,26.0,0.981,0.0,0.0,0.0,0.0,0.0,0.012,0.008
26125125600,2809.0,2674.0,23.0,1.0,7.0,0.0,0.0,76.0,28.0,0.952,0.008,0.0,0.002,0.0,0.0,0.027,0.01
26125126200,2752.0,2488.0,72.0,0.0,42.0,0.0,37.0,47.0,66.0,0.904,0.026,0.0,0.015,0.0,0.013,0.017,0.024
26125126300,5382.0,5042.0,48.0,0.0,80.0,0.0,8.0,83.0,121.0,0.937,0.009,0.0,0.015,0.0,0.001,0.015,0.022
26125126400,3576.0,3243.0,148.0,25.0,0.0,0.0,18.0,104.0,38.0,0.907,0.041,0.007,0.0,0.0,0.005,0.029,0.011
26125126500,2991.0,2802.0,0.0,0.0,29.0,0.0,0.0,88.0,72.0,0.937,0.0,0.0,0.01,0.0,0.0,0.029,0.024
26125127000,4896.0,4397.0,0.0,0.0,137.0,0.0,156.0,103.0,103.0,0.898,0.0,0.0,0.028,0.0,0.032,0.021,0.021
26125127100,5928.0,4879.0,87.0,0.0,54.0,0.0,0.0,200.0,708.0,0.823,0.015,0.0,0.009,0.0,0.0,0.034,0.119
26125127200,1626.0,1305.0,44.0,0.0,26.0,0.0,0.0,115.0,136.0,0.803,0.027,0.0,0.016,0.0,0.0,0.071,0.084
26125127300,4915.0,4276.0,219.0,0.0,18.0,0.0,0.0,138.0,264.0,0.87,0.045,0.0,0.004,0.0,0.0,0.028,0.054
26125127400,1630.0,1494.0,1.0,0.0,0.0,0.0,0.0,50.0,85.0,0.917,0.001,0.0,0.0,0.0,0.0,0.031,0.052
26125127500,6815.0,4876.0,1194.0,41.0,136.0,0.0,0.0,411.0,157.0,0.715,0.175,0.006,0.02,0.0,0.0,0.06,0.023
26125127600,5068.0,4424.0,61.0,0.0,362.0,0.0,0.0,201.0,20.0,0.873,0.012,0.0,0.071,0.0,0.0,0.04,0.004
26125127700,6525.0,5606.0,204.0,0.0,28.0,0.0,0.0,100.0,587.0,0.859,0.031,0.0,0.004,0.0,0.0,0.015,0.09
26125128000,3449.0,2980.0,59.0,0.0,72.0,0.0,0.0,178.0,160.0,0.864,0.017,0.0,0.021,0.0,0.0,0.052,0.046
26125128100,2889.0,2642.0,0.0,8.0,45.0,0.0,0.0,62.0,132.0,0.915,0.0,0.003,0.016,0.0,0.0,0.021,0.046
26125128200,3138.0,2720.0,30.0,0.0,29.0,0.0,0.0,119.0,240.0,0.867,0.01,0.0,0.009,0.0,0.0,0.038,0.076
26125128300,4808.0,4085.0,111.0,0.0,213.0,0.0,79.0,107.0,213.0,0.85,0.023,0.0,0.044,0.0,0.016,0.022,0.044
26125128400,3746.0,2691.0,110.0,33.0,208.0,0.0,0.0,171.0,533.0,0.718,0.029,0.009,0.056,0.0,0.0,0.046,0.142
26125128500,3029.0,2297.0,343.0,0.0,0.0,0.0,31.0,122.0,236.0,0.758,0.113,0.0,0.0,0.0,0.01,0.04,0.078
26125128600,3561.0,3270.0,0.0,0.0,76.0,0.0,0.0,70.0,145.0,0.918,0.0,0.0,0.021,0.0,0.0,0.02,0.041
26125128700,1937.0,1508.0,8.0,29.0,68.0,0.0,0.0,110.0,214.0,0.779,0.004,0.015,0.035,0.0,0.0,0.057,0.11
26125128800,1643.0,1322.0,35.0,0.0,79.0,0.0,21.0,61.0,125.0,0.805,0.021,0.0,0.048,0.0,0.013,0.037,0.076
26125128900,7118.0,5539.0,240.0,20.0,877.0,0.0,0.0,223.0,219.0,0.778,0.034,0.003,0.123,0.0,0.0,0.031,0.031
26125129000,2920.0,2651.0,8.0,0.0,123.0,0.0,0.0,15.0,123.0,0.908,0.003,0.0,0.042,0.0,0.0,0.005,0.042
26125130000,3184.0,2904.0,48.0,15.0,37.0,0.0,0.0,56.0,124.0,0.912,0.015,0.005,0.012,0.0,0.0,0.018,0.039
26125130100,2406.0,2195.0,85.0,0.0,28.0,0.0,34.0,52.0,12.0,0.912,0.035,0.0,0.012,0.0,0.014,0.022,0.005
26125130200,5347.0,5080.0,30.0,4.0,0.0,0.0,0.0,188.0,45.0,0.95,0.006,0.001,0.0,0.0,0.0,0.035,0.008
26125130300,4237.0,3495.0,453.0,0.0,33.0,0.0,40.0,104.0,112.0,0.825,0.107,0.0,0.008,0.0,0.009,0.025,0.026
26125130400,2738.0,2505.0,11.0,15.0,0.0,0.0,30.0,93.0,84.0,0.915,0.004,0.005,0.0,0.0,0.011,0.034,0.031
26125130500,2992.0,2763.0,0.0,0.0,0.0,0.0,0.0,116.0,113.0,0.923,0.0,0.0,0.0,0.0,0.0,0.039,0.038
26125130600,3243.0,2979.0,58.0,0.0,1.0,0.0,0.0,124.0,81.0,0.919,0.018,0.0,0.0,0.0,0.0,0.038,0.025
26125130700,6890.0,6135.0,21.0,0.0,138.0,0.0,0.0,351.0,245.0,0.89,0.003,0.0,0.02,0.0,0.0,0.051,0.036
26125131100,2216.0,2107.0,0.0,0.0,12.0,0.0,0.0,38.0,59.0,0.951,0.0,0.0,0.005,0.0,0.0,0.017,0.027
26125131300,4929.0,4596.0,72.0,16.0,26.0,0.0,0.0,116.0,103.0,0.932,0.015,0.003,0.005,0.0,0.0,0.024,0.021
26125131400,2243.0,2003.0,61.0,4.0,10.0,0.0,0.0,39.0,126.0,0.893,0.027,0.002,0.004,0.0,0.0,0.017,0.056
26125131500,3684.0,3543.0,0.0,0.0,0.0,0.0,0.0,98.0,43.0,0.962,0.0,0.0,0.0,0.0,0.0,0.027,0.012
26125131600,2512.0,2322.0,69.0,0.0,17.0,0.0,0.0,41.0,63.0,0.924,0.027,0.0,0.007,0.0,0.0,0.016,0.025
26125131800,3596.0,3258.0,44.0,0.0,15.0,0.0,43.0,175.0,61.0,0.906,0.012,0.0,0.004,0.0,0.012,0.049,0.017
26125132100,6285.0,5833.0,68.0,25.0,153.0,0.0,0.0,132.0,74.0,0.928,0.011,0.004,0.024,0.0,0.0,0.021,0.012
26125132500,3669.0,3275.0,51.0,0.0,18.0,0.0,14.0,166.0,145.0,0.893,0.014,0.0,0.005,0.0,0.004,0.045,0.04
26125132600,4256.0,3994.0,67.0,0.0,37.0,0.0,0.0,58.0,100.0,0.938,0.016,0.0,0.009,0.0,0.0,0.014,0.023
26125132700,2817.0,2476.0,3.0,0.0,36.0,0.0,0.0,222.0,80.0,0.879,0.001,0.0,0.013,0.0,0.0,0.079,0.028
26125133001,3523.0,3140.0,62.0,0.0,185.0,0.0,0.0,63.0,73.0,0.891,0.018,0.0,0.053,0.0,0.0,0.018,0.021
26125133002,4293.0,3814.0,61.0,28.0,159.0,0.0,20.0,140.0,71.0,0.888,0.014,0.007,0.037,0.0,0.005,0.033,0.017
26125133003,3934.0,2843.0,175.0,0.0,609.0,0.0,1.0,47.0,259.0,0.723,0.044,0.0,0.155,0.0,0.0,0.012,0.066
26125133100,5279.0,3213.0,1276.0,6.0,212.0,0.0,44.0,81.0,447.0,0.609,0.242,0.001,0.04,0.0,0.008,0.015,0.085
26125134000,5044.0,4382.0,37.0,4.0,187.0,0.0,0.0,180.0,254.0,0.869,0.007,0.001,0.037,0.0,0.0,0.036,0.05
26125134300,5302.0,4662.0,60.0,28.0,323.0,0.0,0.0,178.0,51.0,0.879,0.011,0.005,0.061,0.0,0.0,0.034,0.01
26125134400,4427.0,3891.0,33.0,0.0,66.0,0.0,0.0,176.0,261.0,0.879,0.007,0.0,0.015,0.0,0.0,0.04,0.059
26125134500,3994.0,3501.0,37.0,0.0,224.0,0.0,0.0,85.0,147.0,0.877,0.009,0.0,0.056,0.0,0.0,0.021,0.037
26125134600,3802.0,3440.0,10.0,0.0,27.0,0.0,0.0,161.0,164.0,0.905,0.003,0.0,0.007,0.0,0.0,0.042,0.043
26125134700,3307.0,2607.0,197.0,0.0,332.0,0.0,0.0,117.0,54.0,0.788,0.06,0.0,0.1,0.0,0.0,0.035,0.016
26125134800,3145.0,2314.0,101.0,0.0,642.0,0.0,7.0,0.0,81.0,0.736,0.032,0.0,0.204,0.0,0.002,0.0,0.026
26125134900,3574.0,3127.0,138.0,0.0,82.0,0.0,0.0,57.0,170.0,0.875,0.039,0.0,0.023,0.0,0.0,0.016,0.048
26125135000,3484.0,2750.0,77.0,0.0,71.0,0.0,10.0,127.0,449.0,0.789,0.022,0.0,0.02,0.0,0.003,0.036,0.129
26125135100,5215.0,4580.0,103.0,0.0,102.0,0.0,0.0,246.0,184.0,0.878,0.02,0.0,0.02,0.0,0.0,0.047,0.035
26125135200,3525.0,2865.0,205.0,0.0,251.0,0.0,51.0,99.0,54.0,0.813,0.058,0.0,0.071,0.0,0.014,0.028,0.015
26125135300,5484.0,4531.0,469.0,1.0,116.0,0.0,0.0,181.0,186.0,0.826,0.086,0.0,0.021,0.0,0.0,0.033,0.034
26125136000,3601.0,1886.0,610.0,7.0,856.0,0.0,0.0,170.0,72.0,0.524,0.169,0.002,0.238,0.0,0.0,0.047,0.02
26125136101,5664.0,2801.0,151.0,7.0,2421.0,0.0,0.0,96.0,188.0,0.495,0.027,0.001,0.427,0.0,0.0,0.017,0.033
26125136102,4113.0,2029.0,1132.0,36.0,525.0,0.0,0.0,171.0,220.0,0.493,0.275,0.009,0.128,0.0,0.0,0.042,0.053
26125136300,5393.0,3238.0,321.0,9.0,1315.0,0.0,18.0,222.0,270.0,0.6,0.06,0.002,0.244,0.0,0.003,0.041,0.05
26125136500,6001.0,3282.0,708.0,0.0,1533.0,0.0,0.0,173.0,305.0,0.547,0.118,0.0,0.255,0.0,0.0,0.029,0.051
26125136600,8420.0,3917.0,474.0,0.0,2658.0,0.0,0.0,779.0,592.0,0.465,0.056,0.0,0.316,0.0,0.0,0.093,0.07
26125136700,6291.0,4166.0,281.0,0.0,1600.0,0.0,24.0,130.0,90.0,0.662,0.045,0.0,0.254,0.0,0.004,0.021,0.014
26125136800,5704.0,3256.0,763.0,0.0,1033.0,0.0,9.0,183.0,460.0,0.571,0.134,0.0,0.181,0.0,0.002,0.032,0.081
26125137100,11982.0,7291.0,507.0,0.0,3357.0,0.0,77.0,229.0,521.0,0.608,0.042,0.0,0.28,0.0,0.006,0.019,0.043
26125137400,7178.0,5060.0,313.0,64.0,1337.0,0.0,0.0,317.0,87.0,0.705,0.044,0.009,0.186,0.0,0.0,0.044,0.012
26125137700,1700.0,1531.0,52.0,0.0,48.0,0.0,0.0,19.0,50.0,0.901,0.031,0.0,0.028,0.0,0.0,0.011,0.029
26125137800,3314.0,2719.0,0.0,0.0,290.0,0.0,36.0,67.0,202.0,0.82,0.0,0.0,0.088,0.0,0.011,0.02,0.061
26125138100,6845.0,5756.0,9.0,0.0,471.0,0.0,89.0,215.0,305.0,0.841,0.001,0.0,0.069,0.0,0.013,0.031,0.045
26125138301,4938.0,4217.0,87.0,15.0,56.0,0.0,0.0,156.0,407.0,0.854,0.018,0.003,0.011,0.0,0.0,0.032,0.082
26125138302,8060.0,6432.0,22.0,1.0,1013.0,0.0,129.0,106.0,357.0,0.798,0.003,0.0,0.126,0.0,0.016,0.013,0.044
26125138600,3285.0,2710.0,120.0,0.0,176.0,0.0,0.0,147.0,132.0,0.825,0.037,0.0,0.054,0.0,0.0,0.045,0.04
26125139200,6406.0,5723.0,73.0,0.0,126.0,0.0,0.0,183.0,301.0,0.893,0.011,0.0,0.02,0.0,0.0,0.029,0.047
26125139400,5516.0,5199.0,35.0,0.0,28.0,0.0,2.0,203.0,49.0,0.943,0.006,0.0,0.005,0.0,0.0,0.037,0.009
26125140100,1487.0,1254.0,139.0,0.0,32.0,0.0,3.0,28.0,31.0,0.843,0.093,0.0,0.022,0.0,0.002,0.019,0.021
26125140301,4311.0,1696.0,638.0,0.0,1191.0,0.0,119.0,416.0,251.0,0.393,0.148,0.0,0.276,0.0,0.028,0.096,0.058
26125140302,4578.0,3274.0,418.0,0.0,526.0,0.0,0.0,49.0,311.0,0.715,0.091,0.0,0.115,0.0,0.0,0.011,0.068
26125140500,2432.0,1668.0,266.0,10.0,187.0,0.0,0.0,65.0,236.0,0.686,0.109,0.004,0.077,0.0,0.0,0.027,0.097
26125140600,2718.0,1396.0,697.0,0.0,23.0,0.0,110.0,96.0,396.0,0.514,0.256,0.0,0.008,0.0,0.04,0.035,0.146
26125140700,3378.0,1499.0,637.0,0.0,568.0,0.0,0.0,112.0,562.0,0.444,0.189,0.0,0.168,0.0,0.0,0.033,0.166
26125140800,4977.0,2555.0,389.0,8.0,1355.0,0.0,0.0,276.0,394.0,0.513,0.078,0.002,0.272,0.0,0.0,0.055,0.079
26125140900,5404.0,1849.0,2425.0,14.0,12.0,0.0,20.0,43.0,1041.0,0.342,0.449,0.003,0.002,0.0,0.004,0.008,0.193
26125141000,6059.0,2079.0,2716.0,0.0,156.0,0.0,0.0,139.0,969.0,0.343,0.448,0.0,0.026,0.0,0.0,0.023,0.16
26125141100,3047.0,1148.0,1027.0,0.0,189.0,0.0,0.0,128.0,555.0,0.377,0.337,0.0,0.062,0.0,0.0,0.042,0.182
26125141200,3076.0,679.0,1000.0,0.0,361.0,0.0,245.0,137.0,654.0,0.221,0.325,0.0,0.117,0.0,0.08,0.045,0.213
26125141300,3042.0,1102.0,966.0,0.0,242.0,0.0,0.0,154.0,578.0,0.362,0.318,0.0,0.08,0.0,0.0,0.051,0.19
26125141400,5113.0,809.0,1270.0,0.0,36.0,0.0,0.0,368.0,2630.0,0.158,0.248,0.0,0.007,0.0,0.0,0.072,0.514
26125141500,5074.0,535.0,2683.0,60.0,140.0,0.0,0.0,82.0,1574.0,0.105,0.529,0.012,0.028,0.0,0.0,0.016,0.31
26125141600,4799.0,710.0,2186.0,0.0,598.0,0.0,24.0,147.0,1134.0,0.148,0.456,0.0,0.125,0.0,0.005,0.031,0.236
26125141700,2906.0,488.0,1372.0,0.0,20.0,0.0,0.0,283.0,743.0,0.168,0.472,0.0,0.007,0.0,0.0,0.097,0.256
26125142000,2560.0,683.0,1255.0,4.0,0.0,0.0,0.0,35.0,583.0,0.267,0.49,0.002,0.0,0.0,0.0,0.014,0.228
26125142100,1662.0,314.0,803.0,1.0,0.0,0.0,0.0,144.0,400.0,0.189,0.483,0.001,0.0,0.0,0.0,0.087,0.241
26125142200,3179.0,401.0,2393.0,0.0,0.0,0.0,0.0,67.0,318.0,0.126,0.753,0.0,0.0,0.0,0.0,0.021,0.1
26125142300,2623.0,318.0,1394.0,0.0,233.0,0.0,0.0,149.0,529.0,0.121,0.531,0.0,0.089,0.0,0.0,0.057,0.202
26125142400,3450.0,216.0,2929.0,0.0,0.0,0.0,0.0,39.0,266.0,0.063,0.849,0.0,0.0,0.0,0.0,0.011,0.077
26125142500,2183.0,446.0,1310.0,20.0,241.0,0.0,6.0,122.0,38.0,0.204,0.6,0.009,0.11,0.0,0.003,0.056,0.017
26125142600,3602.0,1754.0,900.0,29.0,154.0,0.0,0.0,403.0,362.0,0.487,0.25,0.008,0.043,0.0,0.0,0.112,0.1
26125142700,3761.0,293.0,2892.0,0.0,35.0,0.0,0.0,142.0,399.0,0.078,0.769,0.0,0.009,0.0,0.0,0.038,0.106
26125143500,6159.0,5408.0,68.0,26.0,104.0,0.0,36.0,248.0,269.0,0.878,0.011,0.004,0.017,0.0,0.006,0.04,0.044
26125144100,3880.0,3221.0,171.0,0.0,65.0,0.0,12.0,251.0,160.0,0.83,0.044,0.0,0.017,0.0,0.003,0.065,0.041
26125144200,4177.0,3832.0,37.0,7.0,51.0,0.0,0.0,191.0,59.0,0.917,0.009,0.002,0.012,0.0,0.0,0.046,0.014
26125144300,3533.0,3196.0,2.0,0.0,21.0,0.0,0.0,157.0,157.0,0.905,0.001,0.0,0.006,0.0,0.0,0.044,0.044
26125144400,4478.0,3525.0,101.0,113.0,244.0,0.0,0.0,183.0,312.0,0.787,0.023,0.025,0.054,0.0,0.0,0.041,0.07
26125144500,3007.0,2400.0,98.0,0.0,172.0,0.0,0.0,95.0,242.0,0.798,0.033,0.0,0.057,0.0,0.0,0.032,0.08
26125144600,3269.0,2815.0,138.0,9.0,0.0,13.0,0.0,85.0,209.0,0.861,0.042,0.003,0.0,0.004,0.0,0.026,0.064
26125144701,3827.0,2848.0,330.0,0.0,0.0,0.0,33.0,56.0,560.0,0.744,0.086,0.0,0.0,0.0,0.009,0.015,0.146
26125144800,2776.0,1987.0,156.0,12.0,11.0,0.0,0.0,216.0,394.0,0.716,0.056,0.004,0.004,0.0,0.0,0.078,0.142
26125144900,3991.0,2336.0,611.0,7.0,115.0,0.0,0.0,190.0,732.0,0.585,0.153,0.002,0.029,0.0,0.0,0.048,0.183
26125145100,2247.0,1940.0,66.0,0.0,5.0,0.0,52.0,62.0,122.0,0.863,0.029,0.0,0.002,0.0,0.023,0.028,0.054
26125145200,3716.0,2727.0,382.0,0.0,50.0,0.0,0.0,343.0,214.0,0.734,0.103,0.0,0.013,0.0,0.0,0.092,0.058
26125145300,4186.0,3607.0,110.0,0.0,11.0,0.0,0.0,218.0,240.0,0.862,0.026,0.0,0.003,0.0,0.0,0.052,0.057
26125145400,4199.0,2985.0,432.0,23.0,89.0,0.0,0.0,186.0,484.0,0.711,0.103,0.005,0.021,0.0,0.0,0.044,0.115
26125145501,3236.0,2772.0,153.0,7.0,55.0,0.0,10.0,74.0,165.0,0.857,0.047,0.002,0.017,0.0,0.003,0.023,0.051
26125145502,3966.0,3628.0,84.0,7.0,71.0,0.0,0.0,106.0,70.0,0.915,0.021,0.002,0.018,0.0,0.0,0.027,0.018
26125145600,4317.0,3740.0,209.0,0.0,61.0,0.0,0.0,77.0,230.0,0.866,0.048,0.0,0.014,0.0,0.0,0.018,0.053
26125145700,2894.0,1888.0,320.0,0.0,150.0,0.0,0.0,106.0,430.0,0.652,0.111,0.0,0.052,0.0,0.0,0.037,0.149
26125145900,2910.0,1676.0,612.0,7.0,40.0,0.0,29.0,119.0,427.0,0.576,0.21,0.002,0.014,0.0,0.01,0.041,0.147
26125150000,5567.0,4094.0,601.0,25.0,660.0,0.0,0.0,47.0,140.0,0.735,0.108,0.004,0.119,0.0,0.0,0.008,0.025
26125150100,4136.0,2433.0,1134.0,6.0,267.0,0.0,1.0,187.0,108.0,0.588,0.274,0.001,0.065,0.0,0.0,0.045,0.026
26125150200,2616.0,1944.0,43.0,0.0,373.0,0.0,12.0,174.0,70.0,0.743,0.016,0.0,0.143,0.0,0.005,0.067,0.027
26125150300,5232.0,4036.0,142.0,0.0,676.0,0.0,0.0,188.0,190.0,0.771,0.027,0.0,0.129,0.0,0.0,0.036,0.036
26125150400,2713.0,1821.0,131.0,0.0,436.0,0.0,200.0,69.0,56.0,0.671,0.048,0.0,0.161,0.0,0.074,0.025,0.021
26125150500,2959.0,2576.0,232.0,0.0,118.0,0.0,0.0,0.0,33.0,0.871,0.078,0.0,0.04,0.0,0.0,0.0,0.011
26125150600,2809.0,2289.0,193.0,0.0,181.0,0.0,0.0,132.0,14.0,0.815,0.069,0.0,0.064,0.0,0.0,0.047,0.005
