bg2010ge,white_tot_wt,black_tot_wt,aian_tot_wt,asian_tot_wt,other_tot_wt,latin_tot_wt,tot_pop_wt,white_pct_wt,black_pct_wt,aian_pct_wt,asian_pct_wt,other_pct_wt,latin_pct_wt
260750065001,1034.0,0.0,0.0,0.0,0.0,55.0,1089.0,0.949,0.0,0.0,0.0,0.0,0.051
260750065002,2041.0,0.0,1.0,0.0,1.0,7.0,2050.0,0.996,0.0,0.0,0.0,0.0,0.003
260750065003,1059.0,44.0,0.0,24.0,0.0,8.0,1135.0,0.933,0.039,0.0,0.021,0.0,0.007
260750065004,1228.0,27.0,4.0,5.0,0.0,35.0,1299.0,0.945,0.021,0.003,0.004,0.0,0.027
260750065005,798.0,13.0,43.0,0.0,0.0,5.0,859.0,0.929,0.015,0.05,0.0,0.0,0.006
260750066001,1328.0,0.0,4.0,0.0,0.0,31.0,1363.0,0.974,0.0,0.003,0.0,0.0,0.023
260750066002,1539.0,99.0,2.0,0.0,0.0,14.0,1654.0,0.93,0.06,0.001,0.0,0.0,0.008
260750066003,1409.0,1.0,0.0,0.0,5.0,60.0,1475.0,0.955,0.001,0.0,0.0,0.003,0.041
260750067011,1039.0,0.0,0.0,0.0,0.0,8.0,1047.0,0.992,0.0,0.0,0.0,0.0,0.008
260750067012,1224.0,14.0,0.0,0.0,0.0,15.0,1253.0,0.977,0.011,0.0,0.0,0.0,0.012
260750067013,1534.0,150.0,0.0,0.0,0.0,226.0,1910.0,0.803,0.079,0.0,0.0,0.0,0.118
260750067014,684.0,0.0,0.0,0.0,0.0,97.0,781.0,0.876,0.0,0.0,0.0,0.0,0.124
260750067021,1334.0,0.0,0.0,0.0,0.0,12.0,1346.0,0.991,0.0,0.0,0.0,0.0,0.009
260750067022,786.0,16.0,0.0,0.0,0.0,11.0,813.0,0.967,0.02,0.0,0.0,0.0,0.014
260750067023,729.0,0.0,0.0,0.0,13.0,27.0,769.0,0.948,0.0,0.0,0.0,0.017,0.035
260750067024,1886.0,0.0,0.0,8.0,0.0,58.0,1952.0,0.966,0.0,0.0,0.004,0.0,0.03
260750068011,995.0,9.0,2.0,0.0,0.0,52.0,1058.0,0.94,0.009,0.002,0.0,0.0,0.049
260750068012,1213.0,0.0,0.0,32.0,0.0,16.0,1261.0,0.962,0.0,0.0,0.025,0.0,0.013
260750068013,616.0,0.0,0.0,0.0,0.0,19.0,635.0,0.97,0.0,0.0,0.0,0.0,0.03
260750068031,1587.0,0.0,0.0,0.0,0.0,0.0,1587.0,1.0,0.0,0.0,0.0,0.0,0.0
260750068032,817.0,0.0,0.0,0.0,0.0,0.0,817.0,1.0,0.0,0.0,0.0,0.0,0.0
260750068033,209.0,2.0,0.0,0.0,0.0,0.0,211.0,0.991,0.009,0.0,0.0,0.0,0.0
260750068041,1081.0,0.0,0.0,0.0,0.0,18.0,1099.0,0.984,0.0,0.0,0.0,0.0,0.016
260750068042,2891.0,0.0,0.0,12.0,0.0,54.0,2957.0,0.978,0.0,0.0,0.004,0.0,0.018
260750068043,1686.0,0.0,6.0,12.0,0.0,113.0,1817.0,0.928,0.0,0.003,0.007,0.0,0.062
260750069001,802.0,281.0,0.0,3.0,0.0,1.0,1087.0,0.738,0.259,0.0,0.003,0.0,0.001
260750069002,950.0,46.0,0.0,0.0,0.0,229.0,1225.0,0.776,0.038,0.0,0.0,0.0,0.187
260750069003,165.0,136.0,0.0,0.0,0.0,38.0,339.0,0.487,0.401,0.0,0.0,0.0,0.112
260770001001,300.0,217.0,0.0,0.0,0.0,136.0,653.0,0.459,0.332,0.0,0.0,0.0,0.208
260770001002,345.0,587.0,0.0,0.0,7.0,125.0,1064.0,0.324,0.552,0.0,0.0,0.007,0.117
260770001003,53.0,336.0,0.0,0.0,0.0,8.0,397.0,0.134,0.846,0.0,0.0,0.0,0.02
260770002011,1678.0,237.0,29.0,57.0,50.0,80.0,2131.0,0.787,0.111,0.014,0.027,0.023,0.038
260770002021,39.0,694.0,35.0,0.0,0.0,20.0,788.0,0.049,0.881,0.044,0.0,0.0,0.025
260770003001,21.0,640.0,0.0,0.0,0.0,18.0,679.0,0.031,0.943,0.0,0.0,0.0,0.027
260770003002,45.0,541.0,8.0,0.0,0.0,0.0,594.0,0.076,0.911,0.013,0.0,0.0,0.0
260770003003,127.0,402.0,0.0,0.0,0.0,77.0,606.0,0.21,0.663,0.0,0.0,0.0,0.127
260770003004,100.0,276.0,11.0,28.0,0.0,90.0,505.0,0.198,0.547,0.022,0.055,0.0,0.178
260770003005,66.0,1074.0,0.0,0.0,0.0,29.0,1169.0,0.056,0.919,0.0,0.0,0.0,0.025
260770005001,140.0,446.0,0.0,0.0,0.0,0.0,586.0,0.239,0.761,0.0,0.0,0.0,0.0
260770005002,339.0,155.0,0.0,0.0,0.0,135.0,629.0,0.539,0.246,0.0,0.0,0.0,0.215
260770005003,382.0,8.0,0.0,0.0,0.0,72.0,462.0,0.827,0.017,0.0,0.0,0.0,0.156
260770005004,1151.0,130.0,1.0,123.0,0.0,228.0,1633.0,0.705,0.08,0.001,0.075,0.0,0.14
260770005005,403.0,261.0,0.0,31.0,0.0,21.0,716.0,0.563,0.365,0.0,0.043,0.0,0.029
260770006001,488.0,163.0,0.0,14.0,0.0,0.0,665.0,0.734,0.245,0.0,0.021,0.0,0.0
260770006002,786.0,81.0,34.0,31.0,0.0,17.0,949.0,0.828,0.085,0.036,0.033,0.0,0.018
260770006003,761.0,41.0,0.0,37.0,0.0,7.0,846.0,0.9,0.048,0.0,0.044,0.0,0.008
260770006004,925.0,0.0,0.0,0.0,0.0,70.0,995.0,0.93,0.0,0.0,0.0,0.0,0.07
260770006005,452.0,85.0,0.0,0.0,0.0,3.0,540.0,0.837,0.157,0.0,0.0,0.0,0.006
260770009001,93.0,270.0,0.0,0.0,0.0,85.0,448.0,0.208,0.603,0.0,0.0,0.0,0.19
260770009002,215.0,85.0,0.0,0.0,0.0,69.0,369.0,0.583,0.23,0.0,0.0,0.0,0.187
260770010001,246.0,20.0,0.0,0.0,0.0,246.0,512.0,0.48,0.039,0.0,0.0,0.0,0.48
260770010002,166.0,334.0,0.0,0.0,0.0,13.0,513.0,0.324,0.651,0.0,0.0,0.0,0.025
260770010003,93.0,183.0,0.0,0.0,0.0,77.0,353.0,0.263,0.518,0.0,0.0,0.0,0.218
260770010004,544.0,114.0,0.0,0.0,0.0,344.0,1002.0,0.543,0.114,0.0,0.0,0.0,0.343
260770010005,509.0,376.0,0.0,0.0,0.0,202.0,1087.0,0.468,0.346,0.0,0.0,0.0,0.186
260770010006,185.0,398.0,0.0,1.0,0.0,377.0,961.0,0.193,0.414,0.0,0.001,0.0,0.392
260770010007,257.0,562.0,0.0,0.0,0.0,14.0,833.0,0.309,0.675,0.0,0.0,0.0,0.017
260770011001,199.0,166.0,0.0,0.0,0.0,187.0,552.0,0.361,0.301,0.0,0.0,0.0,0.339
260770011002,566.0,74.0,0.0,0.0,0.0,66.0,706.0,0.802,0.105,0.0,0.0,0.0,0.093
260770011003,230.0,132.0,0.0,6.0,4.0,191.0,563.0,0.409,0.234,0.0,0.011,0.007,0.339
260770012001,1078.0,137.0,0.0,55.0,0.0,0.0,1270.0,0.849,0.108,0.0,0.043,0.0,0.0
260770012002,783.0,8.0,0.0,50.0,0.0,16.0,857.0,0.914,0.009,0.0,0.058,0.0,0.019
260770012003,349.0,43.0,0.0,0.0,0.0,47.0,439.0,0.795,0.098,0.0,0.0,0.0,0.107
260770013001,1485.0,207.0,0.0,29.0,44.0,80.0,1845.0,0.805,0.112,0.0,0.016,0.024,0.043
260770015011,805.0,67.0,0.0,13.0,0.0,8.0,893.0,0.901,0.075,0.0,0.015,0.0,0.009
260770015012,2280.0,93.0,0.0,163.0,11.0,77.0,2624.0,0.869,0.035,0.0,0.062,0.004,0.029
260770015013,595.0,165.0,0.0,0.0,0.0,0.0,760.0,0.783,0.217,0.0,0.0,0.0,0.0
260770015014,324.0,210.0,0.0,0.0,0.0,95.0,629.0,0.515,0.334,0.0,0.0,0.0,0.151
260770015021,764.0,27.0,0.0,25.0,0.0,0.0,816.0,0.936,0.033,0.0,0.031,0.0,0.0
260770015022,648.0,151.0,0.0,0.0,0.0,110.0,909.0,0.713,0.166,0.0,0.0,0.0,0.121
260770015023,900.0,340.0,0.0,131.0,0.0,89.0,1460.0,0.616,0.233,0.0,0.09,0.0,0.061
260770015024,1031.0,73.0,0.0,0.0,0.0,85.0,1189.0,0.867,0.061,0.0,0.0,0.0,0.071
260770015031,499.0,229.0,0.0,0.0,0.0,16.0,744.0,0.671,0.308,0.0,0.0,0.0,0.022
260770015032,563.0,55.0,0.0,0.0,0.0,34.0,652.0,0.863,0.084,0.0,0.0,0.0,0.052
260770015033,650.0,0.0,0.0,0.0,0.0,0.0,650.0,1.0,0.0,0.0,0.0,0.0,0.0
260770015034,948.0,21.0,0.0,0.0,0.0,0.0,969.0,0.978,0.022,0.0,0.0,0.0,0.0
260770015035,911.0,56.0,0.0,206.0,0.0,32.0,1205.0,0.756,0.046,0.0,0.171,0.0,0.027
260770015041,2768.0,699.0,12.0,220.0,50.0,268.0,4017.0,0.689,0.174,0.003,0.055,0.012,0.067
260770015042,4.0,2.0,0.0,0.0,0.0,0.0,6.0,0.667,0.333,0.0,0.0,0.0,0.0
260770015043,225.0,97.0,4.0,10.0,0.0,12.0,348.0,0.647,0.279,0.011,0.029,0.0,0.034
260770015061,1522.0,256.0,0.0,111.0,25.0,98.0,2012.0,0.756,0.127,0.0,0.055,0.012,0.049
260770015062,908.0,208.0,0.0,152.0,50.0,109.0,1427.0,0.636,0.146,0.0,0.107,0.035,0.076
260770015063,4102.0,459.0,0.0,341.0,0.0,430.0,5332.0,0.769,0.086,0.0,0.064,0.0,0.081
260770015071,520.0,103.0,0.0,0.0,0.0,109.0,732.0,0.71,0.141,0.0,0.0,0.0,0.149
260770015072,843.0,214.0,0.0,0.0,0.0,74.0,1131.0,0.745,0.189,0.0,0.0,0.0,0.065
260770015073,1206.0,164.0,0.0,154.0,0.0,304.0,1828.0,0.66,0.09,0.0,0.084,0.0,0.166
260770015074,331.0,663.0,0.0,22.0,78.0,113.0,1207.0,0.274,0.549,0.0,0.018,0.065,0.094
260770016011,480.0,8.0,0.0,0.0,0.0,15.0,503.0,0.954,0.016,0.0,0.0,0.0,0.03
260770016012,834.0,19.0,0.0,21.0,0.0,0.0,874.0,0.954,0.022,0.0,0.024,0.0,0.0
260770016013,672.0,98.0,0.0,37.0,0.0,0.0,807.0,0.833,0.121,0.0,0.046,0.0,0.0
260770016031,474.0,8.0,8.0,4.0,0.0,55.0,549.0,0.863,0.015,0.015,0.007,0.0,0.1
260770016032,795.0,60.0,0.0,17.0,0.0,5.0,877.0,0.906,0.068,0.0,0.019,0.0,0.006
260770016041,1099.0,85.0,0.0,100.0,29.0,76.0,1389.0,0.791,0.061,0.0,0.072,0.021,0.055
260770017011,587.0,309.0,0.0,0.0,0.0,23.0,919.0,0.639,0.336,0.0,0.0,0.0,0.025
260770017012,436.0,65.0,0.0,0.0,0.0,70.0,571.0,0.764,0.114,0.0,0.0,0.0,0.123
260770017013,597.0,74.0,0.0,0.0,16.0,77.0,764.0,0.781,0.097,0.0,0.0,0.021,0.101
260770017014,787.0,58.0,0.0,20.0,0.0,26.0,891.0,0.883,0.065,0.0,0.022,0.0,0.029
260770017021,948.0,76.0,0.0,21.0,11.0,12.0,1068.0,0.888,0.071,0.0,0.02,0.01,0.011
260770017022,348.0,181.0,0.0,22.0,0.0,19.0,570.0,0.611,0.318,0.0,0.039,0.0,0.033
260770017023,256.0,6.0,0.0,0.0,0.0,26.0,288.0,0.889,0.021,0.0,0.0,0.0,0.09
260770017024,1319.0,332.0,0.0,6.0,0.0,54.0,1711.0,0.771,0.194,0.0,0.004,0.0,0.032
260770018011,1346.0,374.0,0.0,11.0,0.0,19.0,1750.0,0.769,0.214,0.0,0.006,0.0,0.011
260770018012,528.0,153.0,0.0,0.0,0.0,31.0,712.0,0.742,0.215,0.0,0.0,0.0,0.044
260770018013,575.0,256.0,0.0,0.0,0.0,0.0,831.0,0.692,0.308,0.0,0.0,0.0,0.0
260770018014,583.0,29.0,0.0,0.0,0.0,13.0,625.0,0.933,0.046,0.0,0.0,0.0,0.021
260770018021,799.0,183.0,0.0,7.0,0.0,58.0,1047.0,0.763,0.175,0.0,0.007,0.0,0.055
260770018022,1362.0,212.0,10.0,0.0,0.0,0.0,1584.0,0.86,0.134,0.006,0.0,0.0,0.0
260770018023,1161.0,422.0,0.0,0.0,0.0,138.0,1721.0,0.675,0.245,0.0,0.0,0.0,0.08
260770018031,748.0,63.0,36.0,6.0,0.0,74.0,927.0,0.807,0.068,0.039,0.006,0.0,0.08
260770018032,522.0,349.0,13.0,0.0,0.0,159.0,1043.0,0.5,0.335,0.012,0.0,0.0,0.152
260770019051,64.0,0.0,0.0,0.0,0.0,0.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0
260770019052,468.0,54.0,0.0,0.0,0.0,0.0,522.0,0.897,0.103,0.0,0.0,0.0,0.0
260770019053,682.0,76.0,23.0,0.0,0.0,122.0,903.0,0.755,0.084,0.025,0.0,0.0,0.135
260770019054,1715.0,45.0,0.0,17.0,0.0,125.0,1902.0,0.902,0.024,0.0,0.009,0.0,0.066
260770019055,1104.0,57.0,0.0,40.0,97.0,92.0,1390.0,0.794,0.041,0.0,0.029,0.07,0.066
260770019061,1057.0,91.0,0.0,52.0,0.0,50.0,1250.0,0.846,0.073,0.0,0.042,0.0,0.04
260770019062,1299.0,78.0,0.0,32.0,0.0,7.0,1416.0,0.917,0.055,0.0,0.023,0.0,0.005
260770019063,1449.0,24.0,0.0,18.0,46.0,62.0,1599.0,0.906,0.015,0.0,0.011,0.029,0.039
260770019071,839.0,260.0,6.0,0.0,14.0,42.0,1161.0,0.723,0.224,0.005,0.0,0.012,0.036
260770019072,1901.0,221.0,16.0,62.0,0.0,6.0,2206.0,0.862,0.1,0.007,0.028,0.0,0.003
260770019073,926.0,170.0,23.0,0.0,11.0,28.0,1158.0,0.8,0.147,0.02,0.0,0.009,0.024
260770020021,794.0,0.0,0.0,0.0,0.0,12.0,806.0,0.985,0.0,0.0,0.0,0.0,0.015
260770020022,1600.0,31.0,0.0,73.0,39.0,66.0,1809.0,0.884,0.017,0.0,0.04,0.022,0.036
260770020023,1199.0,89.0,0.0,80.0,3.0,79.0,1450.0,0.827,0.061,0.0,0.055,0.002,0.054
260770020031,2070.0,126.0,13.0,236.0,0.0,116.0,2561.0,0.808,0.049,0.005,0.092,0.0,0.045
260770020032,2528.0,20.0,0.0,311.0,4.0,685.0,3548.0,0.713,0.006,0.0,0.088,0.001,0.193
260770020041,1922.0,9.0,0.0,38.0,48.0,136.0,2153.0,0.893,0.004,0.0,0.018,0.022,0.063
260770020042,1186.0,0.0,0.0,124.0,0.0,172.0,1482.0,0.8,0.0,0.0,0.084,0.0,0.116
260770020051,264.0,621.0,0.0,0.0,0.0,0.0,885.0,0.298,0.702,0.0,0.0,0.0,0.0
260770020052,1162.0,9.0,7.0,80.0,0.0,51.0,1309.0,0.888,0.007,0.005,0.061,0.0,0.039
260770020053,1657.0,12.0,0.0,0.0,0.0,61.0,1730.0,0.958,0.007,0.0,0.0,0.0,0.035
260770021011,1052.0,0.0,12.0,0.0,0.0,13.0,1077.0,0.977,0.0,0.011,0.0,0.0,0.012
260770021012,1153.0,26.0,0.0,0.0,0.0,34.0,1213.0,0.951,0.021,0.0,0.0,0.0,0.028
260770021013,3566.0,22.0,0.0,0.0,0.0,179.0,3767.0,0.947,0.006,0.0,0.0,0.0,0.048
260770021014,1336.0,0.0,0.0,0.0,0.0,0.0,1336.0,1.0,0.0,0.0,0.0,0.0,0.0
260770021015,679.0,0.0,0.0,4.0,0.0,0.0,683.0,0.994,0.0,0.0,0.006,0.0,0.0
260770021021,638.0,34.0,0.0,28.0,0.0,142.0,842.0,0.758,0.04,0.0,0.033,0.0,0.169
260770021022,1915.0,0.0,0.0,59.0,0.0,44.0,2018.0,0.949,0.0,0.0,0.029,0.0,0.022
260770022011,503.0,28.0,0.0,0.0,17.0,0.0,548.0,0.918,0.051,0.0,0.0,0.031,0.0
260770022012,781.0,35.0,0.0,0.0,0.0,5.0,821.0,0.951,0.043,0.0,0.0,0.0,0.006
260770022013,578.0,7.0,0.0,0.0,0.0,432.0,1017.0,0.568,0.007,0.0,0.0,0.0,0.425
260770022021,1326.0,30.0,0.0,141.0,23.0,12.0,1532.0,0.866,0.02,0.0,0.092,0.015,0.008
260770022022,1223.0,0.0,0.0,57.0,0.0,0.0,1280.0,0.955,0.0,0.0,0.045,0.0,0.0
260770022023,1146.0,3.0,0.0,0.0,0.0,140.0,1289.0,0.889,0.002,0.0,0.0,0.0,0.109
260770022024,713.0,98.0,0.0,0.0,0.0,0.0,811.0,0.879,0.121,0.0,0.0,0.0,0.0
260770022025,293.0,100.0,0.0,35.0,0.0,0.0,428.0,0.685,0.234,0.0,0.082,0.0,0.0
260770022026,1273.0,765.0,0.0,45.0,0.0,12.0,2095.0,0.608,0.365,0.0,0.021,0.0,0.006
260770026011,933.0,4.0,0.0,0.0,0.0,5.0,942.0,0.99,0.004,0.0,0.0,0.0,0.005
260770026012,696.0,0.0,0.0,0.0,0.0,0.0,696.0,1.0,0.0,0.0,0.0,0.0,0.0
260770026013,737.0,21.0,0.0,21.0,4.0,0.0,783.0,0.941,0.027,0.0,0.027,0.005,0.0
260770026014,904.0,1.0,2.0,0.0,0.0,90.0,997.0,0.907,0.001,0.002,0.0,0.0,0.09
260770026015,1076.0,31.0,10.0,17.0,0.0,112.0,1246.0,0.864,0.025,0.008,0.014,0.0,0.09
260770027001,2331.0,47.0,0.0,29.0,0.0,225.0,2632.0,0.886,0.018,0.0,0.011,0.0,0.085
260770027002,1278.0,0.0,1.0,17.0,0.0,0.0,1296.0,0.986,0.0,0.001,0.013,0.0,0.0
260770027003,1524.0,47.0,0.0,2.0,0.0,163.0,1736.0,0.878,0.027,0.0,0.001,0.0,0.094
260770027004,2529.0,194.0,0.0,105.0,0.0,0.0,2828.0,0.894,0.069,0.0,0.037,0.0,0.0
260770028011,1444.0,21.0,0.0,8.0,0.0,15.0,1488.0,0.97,0.014,0.0,0.005,0.0,0.01
260770028012,2552.0,22.0,0.0,57.0,40.0,124.0,2795.0,0.913,0.008,0.0,0.02,0.014,0.044
260770028021,1312.0,28.0,0.0,0.0,0.0,23.0,1363.0,0.963,0.021,0.0,0.0,0.0,0.017
260770028022,611.0,21.0,0.0,0.0,0.0,558.0,1190.0,0.513,0.018,0.0,0.0,0.0,0.469
260770028023,924.0,0.0,0.0,0.0,0.0,69.0,993.0,0.931,0.0,0.0,0.0,0.0,0.069
260770028024,2180.0,271.0,0.0,61.0,0.0,0.0,2512.0,0.868,0.108,0.0,0.024,0.0,0.0
260770029011,1170.0,5.0,0.0,16.0,21.0,9.0,1221.0,0.958,0.004,0.0,0.013,0.017,0.007
260770029012,1145.0,0.0,0.0,0.0,0.0,89.0,1234.0,0.928,0.0,0.0,0.0,0.0,0.072
260770029013,1243.0,5.0,0.0,0.0,0.0,0.0,1248.0,0.996,0.004,0.0,0.0,0.0,0.0
260770029031,1206.0,82.0,0.0,28.0,0.0,53.0,1369.0,0.881,0.06,0.0,0.02,0.0,0.039
260770029032,1003.0,743.0,0.0,211.0,0.0,143.0,2100.0,0.478,0.354,0.0,0.1,0.0,0.068
260770029033,1057.0,388.0,0.0,0.0,0.0,113.0,1558.0,0.678,0.249,0.0,0.0,0.0,0.073
260770029041,1702.0,89.0,0.0,149.0,0.0,109.0,2049.0,0.831,0.043,0.0,0.073,0.0,0.053
260770029042,2563.0,285.0,0.0,266.0,0.0,15.0,3129.0,0.819,0.091,0.0,0.085,0.0,0.005
260770029043,920.0,26.0,0.0,72.0,0.0,49.0,1067.0,0.862,0.024,0.0,0.067,0.0,0.046
260770029044,1872.0,361.0,0.0,54.0,0.0,132.0,2419.0,0.774,0.149,0.0,0.022,0.0,0.055
260770029051,2247.0,1073.0,0.0,0.0,9.0,37.0,3366.0,0.668,0.319,0.0,0.0,0.003,0.011
260770029052,2415.0,108.0,39.0,0.0,0.0,351.0,2913.0,0.829,0.037,0.013,0.0,0.0,0.12
260770029053,1492.0,327.0,0.0,17.0,0.0,78.0,1914.0,0.78,0.171,0.0,0.009,0.0,0.041
260770030021,2221.0,10.0,0.0,0.0,0.0,27.0,2258.0,0.984,0.004,0.0,0.0,0.0,0.012
260770030031,3734.0,14.0,0.0,65.0,0.0,12.0,3825.0,0.976,0.004,0.0,0.017,0.0,0.003
260770030032,1470.0,25.0,0.0,0.0,0.0,93.0,1588.0,0.926,0.016,0.0,0.0,0.0,0.059
260770030033,3099.0,47.0,0.0,117.0,0.0,155.0,3418.0,0.907,0.014,0.0,0.034,0.0,0.045
260770030041,1966.0,159.0,0.0,515.0,0.0,146.0,2786.0,0.706,0.057,0.0,0.185,0.0,0.052
260770030042,1626.0,46.0,2.0,51.0,0.0,0.0,1725.0,0.943,0.027,0.001,0.03,0.0,0.0
260770030043,3189.0,6.0,0.0,107.0,51.0,333.0,3686.0,0.865,0.002,0.0,0.029,0.014,0.09
260770033021,922.0,40.0,0.0,0.0,0.0,0.0,962.0,0.958,0.042,0.0,0.0,0.0,0.0
260770033022,1257.0,2.0,0.0,32.0,0.0,6.0,1297.0,0.969,0.002,0.0,0.025,0.0,0.005
260770033023,2013.0,19.0,0.0,202.0,26.0,161.0,2421.0,0.831,0.008,0.0,0.083,0.011,0.067
260770033024,1256.0,60.0,0.0,0.0,26.0,1.0,1343.0,0.935,0.045,0.0,0.0,0.019,0.001
260770034001,1364.0,0.0,11.0,22.0,0.0,13.0,1410.0,0.967,0.0,0.008,0.016,0.0,0.009
260770034002,1104.0,0.0,0.0,0.0,0.0,0.0,1104.0,1.0,0.0,0.0,0.0,0.0,0.0
260770034003,893.0,2.0,0.0,0.0,9.0,71.0,975.0,0.916,0.002,0.0,0.0,0.009,0.073
260770035001,716.0,60.0,0.0,54.0,0.0,19.0,849.0,0.843,0.071,0.0,0.064,0.0,0.022
260770035002,1054.0,78.0,0.0,0.0,0.0,39.0,1171.0,0.9,0.067,0.0,0.0,0.0,0.033
260770035003,612.0,62.0,0.0,0.0,0.0,98.0,772.0,0.793,0.08,0.0,0.0,0.0,0.127
260770035004,637.0,47.0,0.0,0.0,0.0,24.0,708.0,0.9,0.066,0.0,0.0,0.0,0.034
260770035005,956.0,4.0,0.0,0.0,0.0,92.0,1052.0,0.909,0.004,0.0,0.0,0.0,0.087
260770055011,489.0,165.0,0.0,8.0,0.0,13.0,675.0,0.724,0.244,0.0,0.012,0.0,0.019
260770055012,1351.0,189.0,0.0,58.0,0.0,113.0,1711.0,0.79,0.11,0.0,0.034,0.0,0.066
260770055013,835.0,281.0,0.0,14.0,0.0,21.0,1151.0,0.725,0.244,0.0,0.012,0.0,0.018
260770055021,446.0,142.0,0.0,0.0,0.0,269.0,857.0,0.52,0.166,0.0,0.0,0.0,0.314
260770055022,846.0,504.0,0.0,1.0,0.0,234.0,1585.0,0.534,0.318,0.0,0.001,0.0,0.148
260770055023,881.0,475.0,0.0,0.0,0.0,21.0,1377.0,0.64,0.345,0.0,0.0,0.0,0.015
260770055024,911.0,472.0,0.0,0.0,0.0,0.0,1383.0,0.659,0.341,0.0,0.0,0.0,0.0
260770061021,620.0,7.0,0.0,17.0,0.0,23.0,667.0,0.93,0.01,0.0,0.025,0.0,0.034
260770061022,2308.0,16.0,0.0,0.0,0.0,15.0,2339.0,0.987,0.007,0.0,0.0,0.0,0.006
260770061023,619.0,0.0,3.0,0.0,0.0,0.0,622.0,0.995,0.0,0.005,0.0,0.0,0.0
260770061031,1127.0,0.0,0.0,0.0,34.0,39.0,1200.0,0.939,0.0,0.0,0.0,0.028,0.032
260770061032,2482.0,23.0,0.0,18.0,0.0,58.0,2581.0,0.962,0.009,0.0,0.007,0.0,0.022
260770061033,1462.0,0.0,0.0,0.0,0.0,19.0,1481.0,0.987,0.0,0.0,0.0,0.0,0.013
260770066011,1717.0,0.0,0.0,37.0,0.0,55.0,1809.0,0.949,0.0,0.0,0.02,0.0,0.03
260770066012,1027.0,0.0,0.0,0.0,0.0,72.0,1099.0,0.934,0.0,0.0,0.0,0.0,0.066
260770066013,1418.0,0.0,0.0,0.0,0.0,0.0,1418.0,1.0,0.0,0.0,0.0,0.0,0.0
260770067011,948.0,0.0,0.0,0.0,0.0,42.0,990.0,0.958,0.0,0.0,0.0,0.0,0.042
260770067012,948.0,8.0,0.0,0.0,0.0,5.0,961.0,0.986,0.008,0.0,0.0,0.0,0.005
260770067013,808.0,49.0,0.0,0.0,0.0,59.0,916.0,0.882,0.053,0.0,0.0,0.0,0.064
260770067021,1120.0,9.0,2.0,0.0,0.0,8.0,1139.0,0.983,0.008,0.002,0.0,0.0,0.007
260770067022,1464.0,0.0,12.0,54.0,0.0,20.0,1550.0,0.945,0.0,0.008,0.035,0.0,0.013
260770067023,2182.0,59.0,0.0,0.0,0.0,174.0,2415.0,0.904,0.024,0.0,0.0,0.0,0.072
260770067024,871.0,80.0,2.0,0.0,0.0,42.0,995.0,0.875,0.08,0.002,0.0,0.0,0.042
260799502001,1495.0,0.0,34.0,12.0,0.0,0.0,1541.0,0.97,0.0,0.022,0.008,0.0,0.0
260799502002,1178.0,0.0,8.0,6.0,0.0,84.0,1276.0,0.923,0.0,0.006,0.005,0.0,0.066
260799502003,978.0,0.0,3.0,0.0,0.0,51.0,1032.0,0.948,0.0,0.003,0.0,0.0,0.049
260799502004,1051.0,0.0,12.0,0.0,1.0,0.0,1064.0,0.988,0.0,0.011,0.0,0.001,0.0
260799503001,1098.0,31.0,9.0,10.0,0.0,27.0,1175.0,0.934,0.026,0.008,0.009,0.0,0.023
260799503002,1114.0,40.0,0.0,0.0,0.0,0.0,1154.0,0.965,0.035,0.0,0.0,0.0,0.0
260799503003,1398.0,0.0,0.0,63.0,0.0,43.0,1504.0,0.93,0.0,0.0,0.042,0.0,0.029
260799503004,1253.0,5.0,15.0,6.0,0.0,51.0,1330.0,0.942,0.004,0.011,0.005,0.0,0.038
260799504001,1169.0,0.0,2.0,0.0,0.0,6.0,1177.0,0.993,0.0,0.002,0.0,0.0,0.005
260799504002,1433.0,81.0,16.0,1.0,2.0,64.0,1597.0,0.897,0.051,0.01,0.001,0.001,0.04
260799504003,812.0,0.0,25.0,0.0,0.0,0.0,837.0,0.97,0.0,0.03,0.0,0.0,0.0
260799506011,608.0,0.0,0.0,0.0,0.0,46.0,654.0,0.93,0.0,0.0,0.0,0.0,0.07
260799506012,740.0,0.0,0.0,0.0,0.0,53.0,793.0,0.933,0.0,0.0,0.0,0.0,0.067
260799506013,681.0,10.0,6.0,7.0,0.0,8.0,712.0,0.956,0.014,0.008,0.01,0.0,0.011
260799506021,787.0,0.0,10.0,0.0,0.0,34.0,831.0,0.947,0.0,0.012,0.0,0.0,0.041
260799506022,778.0,0.0,3.0,0.0,0.0,0.0,781.0,0.996,0.0,0.004,0.0,0.0,0.0
260810001001,1205.0,173.0,0.0,12.0,207.0,196.0,1793.0,0.672,0.096,0.0,0.007,0.115,0.109
260810001002,266.0,0.0,0.0,0.0,0.0,31.0,297.0,0.896,0.0,0.0,0.0,0.0,0.104
260810002001,742.0,0.0,0.0,4.0,0.0,35.0,781.0,0.95,0.0,0.0,0.005,0.0,0.045
260810002002,898.0,84.0,3.0,0.0,0.0,74.0,1059.0,0.848,0.079,0.003,0.0,0.0,0.07
260810003001,2140.0,36.0,0.0,125.0,0.0,0.0,2301.0,0.93,0.016,0.0,0.054,0.0,0.0
260810003002,878.0,13.0,0.0,143.0,0.0,0.0,1034.0,0.849,0.013,0.0,0.138,0.0,0.0
